cluster	status	loglr	df	p	p.adjust	genes
chr7:clu_134_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ST7
chr7:clu_135_+	Not enough valid samples	NA	NA	NA	NA	ING3
chr7:clu_136_+	Success	3.51586585060386	2	0.0297220569486519	0.320625946556101	ARF5
chr7:clu_137_+	Success	0.546968800883008	1	0.295600407496083	0.646758423861587	SND1
chr7:clu_138_+	Success	0.00940915209372406	1	0.890888658032866	0.950073568881204	SND1
chr7:clu_139_+	Success	3.38544918854859	9	0.660958271213566	0.840266194114692	RP11-274B21.1,RP11-274B21.14
chr7:clu_14_+	Not enough valid samples	NA	NA	NA	NA	BZW2
chr7:clu_140_+	Not enough valid samples	NA	NA	NA	NA	RP11-274B21.1,RP11-274B21.14
chr7:clu_141_+	Success	0.289109692639386	1	0.447011112617076	0.735176000799182	NA
chr7:clu_142_+	Success	0.343630215976276	1	0.407097775383182	0.712831336207149	CALU
chr7:clu_143_+	Not enough valid samples	NA	NA	NA	NA	IRF5
chr7:clu_144_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NRF1
chr7:clu_145_+	Not enough valid samples	NA	NA	NA	NA	KLHDC10
chr7:clu_146_+	Success	1.21718842577576	1	0.118701057131191	0.493535610589598	MKLN1
chr7:clu_147_+	Success	2.38016778179008	3	0.190211582812967	0.567432371879336	MKLN1
chr7:clu_148_+	Success	7.73045933369542	2	0.000439242311963104	0.0827588803869864	MKLN1
chr7:clu_149_+	Success	0.893367062371908	1	0.181324584186506	0.561278062792299	TRIM24
chr7:clu_15_+	Not enough valid samples	NA	NA	NA	NA	HDAC9
chr7:clu_150_+	Success	0.342357541108214	1	0.407967815543854	0.713015276603345	UBN2
chr7:clu_151_+	Success	1.5629645302688	2	0.209514038929429	0.577512714626985	UBN2
chr7:clu_152_+	Success	1.54698182330952	2	0.212889543412106	0.579539977589965	LUC7L2,C7orf55-LUC7L2
chr7:clu_153_+	Success	0.641719378731409	1	0.257260634313371	0.616400033906371	LUC7L2,C7orf55-LUC7L2
chr7:clu_154_+	Success	4.57516395731182	6	0.165298576136639	0.541474383823405	TBXAS1
chr7:clu_155_+	Success	1.48337378173164	4	0.563405449988685	0.794707082280425	TBXAS1
chr7:clu_156_+	Success	0.048478175879211	1	0.755513163282532	0.889525245323962	TBXAS1
chr7:clu_157_+	Success	1.88662298904728	3	0.287013446603863	0.640430046175862	TBXAS1
chr7:clu_158_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_159_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_16_+	Not enough valid samples	NA	NA	NA	NA	HDAC9
chr7:clu_160_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_161_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_162_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_163_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_164_+	Success	4.61862221879119	2	0.00986638041443903	0.250863768624257	MGAM
chr7:clu_165_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_166_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_167_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_168_+	Success	6.50053750070583	7	0.0720822031585921	0.422789845449434	MGAM
chr7:clu_169_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	MGAM
chr7:clu_17_+	Not enough valid samples	NA	NA	NA	NA	SP4
chr7:clu_170_+	Not enough valid samples	NA	NA	NA	NA	MGAM
chr7:clu_171_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	MGAM,MGAM2
chr7:clu_172_+	Not enough valid samples	NA	NA	NA	NA	MGAM2
chr7:clu_173_+	Success	3.18470595900999	2	0.0413904144902897	0.357610624463458	TRBC2
chr7:clu_174_+	Not enough valid samples	NA	NA	NA	NA	CASP2
chr7:clu_175_+	Success	0.697861945824982	1	0.23744084463852	0.599384754473167	CASP2
chr7:clu_176_+	Success	1.59389905913217	1	0.0741898789492363	0.42589291544278	CASP2
chr7:clu_177_+	Success	1.91771641384923	1	0.0501800335079244	0.379160243182868	CASP2
chr7:clu_178_+	Success	0.600957648038388	2	0.548286319281731	0.78884267127625	CASP2
chr7:clu_179_+	Success	2.04429897385086	1	0.043173441035583	0.36141818496587	NUB1
chr7:clu_18_+	Not enough valid samples	NA	NA	NA	NA	KLHL7
chr7:clu_180_+	Success	0.0150292276226196	1	0.862357661508339	0.937633425338465	NUB1
chr7:clu_181_+	Not enough valid samples	NA	NA	NA	NA	NUB1
chr7:clu_182_+	Not enough valid samples	NA	NA	NA	NA	ACTR3B
chr7:clu_183_+	Not enough valid samples	NA	NA	NA	NA	INSIG1
chr7:clu_184_+	Success	0.763895945391795	1	0.216444145293083	0.582186876715305	RBM33
chr7:clu_185_+	Success	1.26827717395406	2	0.28131586282267	0.634860067783311	RBM33
chr7:clu_186_+	Success	0.822565838476748	3	0.649200355187646	0.834112726253426	RBM33
chr7:clu_187_+	Success	0.197726594987699	1	0.52944681094311	0.780185020707138	UBE3C
chr7:clu_188_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DNAJB6
chr7:clu_189_-	Not enough valid samples	NA	NA	NA	NA	ADAP1,COX19
chr7:clu_19_+	Not enough valid samples	NA	NA	NA	NA	NUPL2
chr7:clu_190_-	Not enough valid samples	NA	NA	NA	NA	ZFAND2A
chr7:clu_191_-	Not enough valid samples	NA	NA	NA	NA	CARD11
chr7:clu_192_-	Not enough valid samples	NA	NA	NA	NA	TNRC18
chr7:clu_193_-	Success	2.76242862979507	2	0.0631382425893111	0.410267297881655	TNRC18
chr7:clu_194_-	Success	0.0956090533327369	2	0.908819246481665	0.959632578074807	ACTB
chr7:clu_195_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RNF216
chr7:clu_196_-	Success	0.000376041058927967	1	0.978121463992172	0.990461641824743	RNF216
chr7:clu_197_-	Not enough valid samples	NA	NA	NA	NA	PMS2
chr7:clu_198_-	Success	0.250738418498486	1	0.478851930623746	0.755169797519351	EIF2AK1
chr7:clu_199_-	Success	0.44437872951508	1	0.345814246938118	0.678666993417501	EIF2AK1
chr7:clu_2_+	Not enough valid samples	NA	NA	NA	NA	EIF3B
chr7:clu_20_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CBX3
chr7:clu_200_-	Not enough valid samples	NA	NA	NA	NA	ICA1
chr7:clu_201_-	Success	0.807141691527178	1	0.203890734199409	0.574738206384657	SNX13
chr7:clu_202_-	Success	0.356573085072768	1	0.398401334086483	0.709455227527159	CDCA7L
chr7:clu_203_-	Success	2.25176240201233	3	0.211976098292261	0.5785477403055	CDCA7L
chr7:clu_204_-	Success	0.00896603480555314	2	0.991074040223709	0.996629021655889	TOMM7
chr7:clu_205_-	Success	0.166433014495283	2	0.846679530291602	0.931477699116948	FAM126A
chr7:clu_206_-	Success	5.69044214345604	2	0.00337809903475227	0.198699777065872	FAM126A
chr7:clu_207_-	Success	0.442817930907495	2	0.642224125607582	0.830667141045768	TRA2A
chr7:clu_208_-	Success	7.21998997874061	3	0.00236351495910565	0.164135523032587	TRA2A
chr7:clu_209_-	Success	0.571437466654061	2	0.564713098735068	0.795142683811494	CYCS
chr7:clu_21_+	Success	1.68158729877143	1	0.0666694310844404	0.41317296166169	TAX1BP1
chr7:clu_210_-	Success	0.0229787625280551	1	0.830253027110863	0.92296407818751	HNRNPA2B1
chr7:clu_211_-	Success	1.57165150222863	2	0.207701878835995	0.577158880846633	HNRNPA2B1
chr7:clu_212_-	Success	0.0681441336164426	2	0.934125824940388	0.969960111192368	HNRNPA2B1
chr7:clu_213_-	Success	0.553977728500286	2	0.574659418974031	0.800102503269529	HNRNPA2B1
chr7:clu_214_-	Success	0.402964004992327	1	0.369326880959488	0.69373650101802	NT5C3A
chr7:clu_215_-	Success	0.811072106393965	1	0.202793066741165	0.574386472300198	NT5C3A
chr7:clu_216_-	Success	0.160985303753705	2	0.851304581997028	0.932810840700893	HERPUD2
chr7:clu_217_-	Not enough valid samples	NA	NA	NA	NA	AOAH
chr7:clu_218_-	Success	0.607725295609271	2	0.544588238473351	0.788150073867062	AOAH
chr7:clu_219_-	Success	0.499040821394033	3	0.801716143043168	0.908671213779882	AOAH
chr7:clu_22_+	Success	0.521773411179424	1	0.306998007239639	0.656392514602804	TAX1BP1
chr7:clu_220_-	Success	2.33195585984367	3	0.19812748667051	0.573057216069279	AOAH
chr7:clu_221_-	Success	0.374421140205413	2	0.687687238091922	0.85279368822133	AOAH
chr7:clu_222_-	Success	1.69714509844994	2	0.183205812715339	0.562150632577247	AOAH
chr7:clu_223_-	Success	0.647298944440621	1	0.255202344168002	0.615066890329835	ELMO1
chr7:clu_224_-	Not enough valid samples	NA	NA	NA	NA	TRGJP2,TRGC1
chr7:clu_225_-	Success	0.0493624083322004	1	0.753365303541973	0.888883627003102	VPS41
chr7:clu_226_-	Not enough valid samples	NA	NA	NA	NA	POLR2J4,AC004985.12,RP5-1165K10.2
chr7:clu_227_-	Not enough valid samples	NA	NA	NA	NA	POLR2J4,AC004951.5
chr7:clu_228_-	Success	0.312100046688428	1	0.429490773718116	0.726539421228503	POLR2J4,RP5-1165K10.2
chr7:clu_229_-	Success	0.442527121274679	1	0.346821089779315	0.678989655832641	POLR2J4,RP5-1165K10.2
chr7:clu_23_+	Success	2.91038473195249	2	0.0544547753464697	0.385352818577105	TAX1BP1
chr7:clu_230_-	Success	0.0357863996184733	1	0.78906040199304	0.903590544248388	DDX56
chr7:clu_231_-	Success	0.424001640847791	1	0.357117814020778	0.68503731620338	DDX56
chr7:clu_232_-	Success	1.01799128648258	3	0.564972075537292	0.795142683811494	H2AFV
chr7:clu_233_-	Success	1.29475273196573	2	0.2739655988919	0.631335750291095	MYO1G
chr7:clu_234_-	Success	2.82111654681876	5	0.342601405503128	0.676672865346174	GRB10
chr7:clu_235_-	Not enough valid samples	NA	NA	NA	NA	ZNF117,ERV3-1
chr7:clu_236_-	Success	0.50215232928565	2	0.605226609886824	0.812695804080602	GUSB
chr7:clu_237_-	Not enough valid samples	NA	NA	NA	NA	GUSB
chr7:clu_238_-	Success	0.711891859972241	1	0.232781623968985	0.5985730237408	SBDS
chr7:clu_239_-	Not enough valid samples	NA	NA	NA	NA	PMS2P4
chr7:clu_24_+	Success	1.30333526415507	1	0.106414971027265	0.474724947390815	TAX1BP1
chr7:clu_240_-	Not enough valid samples	NA	NA	NA	NA	BAZ1B
chr7:clu_241_-	Success	7.0562990995345	4	0.0069442255750986	0.220459943509191	BCL7B
chr7:clu_242_-	Not enough valid samples	NA	NA	NA	NA	STAG3L2
chr7:clu_243_-	Success	0.0703215890777074	1	0.707642441613126	0.863525124386648	STAG3L2
chr7:clu_244_-	Not enough valid samples	NA	NA	NA	NA	NCF1C
chr7:clu_245_-	Success	0.547312230177226	1	0.295448844609501	0.646658755693562	POM121C
chr7:clu_246_-	Not enough valid samples	NA	NA	NA	NA	POM121C
chr7:clu_247_-	Not enough valid samples	NA	NA	NA	NA	PMS2P3
chr7:clu_248_-	Not enough valid samples	NA	NA	NA	NA	HIP1
chr7:clu_249_-	Success	4.20677669172261	2	0.0148942999677498	0.27699765183925	STYXL1
chr7:clu_25_+	Success	0.574362449695627	2	0.563063735853077	0.794680596471594	CREB5
chr7:clu_250_-	Not enough valid samples	NA	NA	NA	NA	GSAP
chr7:clu_251_-	Not enough valid samples	NA	NA	NA	NA	GSAP
chr7:clu_252_-	Success	3.29918264540521	1	0.0102072440067648	0.250863768624257	SLC25A40
chr7:clu_253_-	Not enough valid samples	NA	NA	NA	NA	SLC25A40
chr7:clu_254_-	Success	4.57476172178886	1	0.00248782851231507	0.16861948805691	SRI
chr7:clu_255_-	Not enough valid samples	NA	NA	NA	NA	KRIT1
chr7:clu_256_-	Not enough valid samples	NA	NA	NA	NA	PEX1
chr7:clu_257_-	Not enough valid samples	NA	NA	NA	NA	PON2
chr7:clu_258_-	Not enough valid samples	NA	NA	NA	NA	PON2
chr7:clu_259_-	Success	4.94913585132792	2	0.0070895326930121	0.220643619527417	SLC25A13
chr7:clu_26_+	Not enough valid samples	NA	NA	NA	NA	CREB5
chr7:clu_260_-	Success	1.85284826723745	2	0.156789950042376	0.534355638617009	SLC25A13
chr7:clu_261_-	Success	14.7441658420851	3	1.76806332683641e-06	0.0035950620979007	AC004967.7
chr7:clu_262_-	Not enough valid samples	NA	NA	NA	NA	SMURF1
chr7:clu_263_-	Success	0.13041829181816	2	0.877728207594855	0.945126578345739	ATP5J2,ATP5J2-PTCD1
chr7:clu_264_-	Success	0.131034127631779	1	0.60870278316093	0.813267330002841	PTCD1,ATP5J2,ATP5J2-PTCD1
chr7:clu_265_-	Not enough valid samples	NA	NA	NA	NA	MCM7
chr7:clu_266_-	Success	0.677894602180402	3	0.715929904514628	0.867214836585877	GATS,PMS2P1
chr7:clu_267_-	Success	0.211587049256508	1	0.515357465075214	0.772775447270238	PMS2P1
chr7:clu_268_-	Success	0.686067328878295	1	0.241445458341685	0.601709640258008	PMS2P1
chr7:clu_269_-	Success	0.0357773774929342	1	0.789086365444453	0.903590544248388	TSC22D4
chr7:clu_27_+	Not enough valid samples	NA	NA	NA	NA	CREB5
chr7:clu_270_-	Success	2.19096699538568e-05	1	0.994718347726676	0.998304265773188	RP11-44M6.7,LRCH4
chr7:clu_271_-	Success	6.36341131576478	2	0.00172347734688295	0.155320671567707	RP11-44M6.7,LRCH4
chr7:clu_272_-	Success	0.628738550132226	1	0.262129181861352	0.621207462841588	TFR2
chr7:clu_273_-	Success	4.28862286507058	1	0.00340389868634857	0.198699777065872	TFR2
chr7:clu_274_-	Success	0.355995066348669	2	0.700476076131453	0.860591977797719	TFR2
chr7:clu_275_-	Not enough valid samples	NA	NA	NA	NA	ACHE
chr7:clu_276_-	Success	0.0706710007557376	1	0.706950509402147	0.863398552545224	PLOD3
chr7:clu_277_-	Success	1.69242694303921	3	0.336006097379464	0.674791055305765	FIS1
chr7:clu_278_-	Success	0.509497730812996	1	0.312757407018506	0.661597855559681	RP11-514P8.6,UPK3BL,POLR2J2
chr7:clu_279_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	RP11-514P8.6,UPK3BL,POLR2J2
chr7:clu_28_+	Success	0.0410719760952247	2	0.959760047681108	0.983122845699238	MTURN
chr7:clu_280_-	Success	0.151525766588918	1	0.581975677728756	0.803060685400195	POLR2J2
chr7:clu_281_-	Success	0.254487570011179	1	0.47558284697521	0.753325205543698	POLR2J2
chr7:clu_282_-	Not enough valid samples	NA	NA	NA	NA	FBXL13
chr7:clu_283_-	Not enough valid samples	NA	NA	NA	NA	FBXL13
chr7:clu_284_-	Success	0.00317417439683254	1	0.936494529631925	0.970961492212844	DNAJC2
chr7:clu_285_-	Success	1.89033315803408	2	0.151021486432656	0.526005603361714	DNAJC2
chr7:clu_286_-	Not enough valid samples	NA	NA	NA	NA	SRPK2
chr7:clu_287_-	Not enough valid samples	NA	NA	NA	NA	SRPK2
chr7:clu_288_-	Not enough valid samples	NA	NA	NA	NA	SRPK2
chr7:clu_289_-	Not enough valid samples	NA	NA	NA	NA	ATXN7L1
chr7:clu_29_+	Success	0.185656671022571	1	0.542289253142833	0.787423100255007	GARS
chr7:clu_290_-	Not enough valid samples	NA	NA	NA	NA	ATXN7L1
chr7:clu_291_-	Not enough valid samples	NA	NA	NA	NA	NAMPT
chr7:clu_292_-	Success	3.65571306951188	2	0.02584306301109	0.312783103904066	NAMPT
chr7:clu_293_-	Success	0.28406915608457	1	0.450999651305786	0.735784400365149	NAMPT
chr7:clu_294_-	Not enough valid samples	NA	NA	NA	NA	NAMPT
chr7:clu_295_-	Success	0.906105516227086	1	0.178243223211619	0.559214511944202	PNPLA8
chr7:clu_296_-	Not enough valid samples	NA	NA	NA	NA	TFEC
chr7:clu_297_-	Success	6.36502995196361	3	0.00525826622524188	0.210530178654405	ZNF800
chr7:clu_298_-	Not enough valid samples	NA	NA	NA	NA	IMPDH1
chr7:clu_299_-	Success	3.06724099398389	1	0.0132570381215497	0.27046131284767	IMPDH1
chr7:clu_3_+	Success	0.0261602129436511	1	0.819073656826106	0.917771731564887	TTYH3
chr7:clu_30_+	Success	0.807303513348074	1	0.203845403421678	0.574738206384657	GARS
chr7:clu_300_-	Success	2.51292172594322	5	0.412734370672474	0.716075857169337	IMPDH1
chr7:clu_301_-	Success	2.10359651791308	1	0.0402528940050162	0.355358441531114	TNPO3
chr7:clu_302_-	Success	3.27424520881868	3	0.0877696530786099	0.451243495882688	UBE2H
chr7:clu_303_-	Success	1.57836964915543	2	0.206311183774453	0.575541937525973	CNOT4
chr7:clu_304_-	Success	0.699779534558388	1	0.236797410776578	0.599384754473167	CNOT4
chr7:clu_305_-	Success	1.70575834396732	2	0.181634592437015	0.561282175210634	ZC3HAV1
chr7:clu_306_-	Success	0.394131246738425	1	0.374626026902916	0.695712714330235	ZC3HAV1
chr7:clu_307_-	Not enough valid samples	NA	NA	NA	NA	HIPK2
chr7:clu_308_-	Success	0.109396803367815	1	0.639960670832241	0.829822430696035	HIPK2
chr7:clu_309_-	Not enough valid samples	NA	NA	NA	NA	PARP12
chr7:clu_31_+	Not enough valid samples	NA	NA	NA	NA	ANLN
chr7:clu_310_-	Success	0.443110156311832	1	0.346503626773577	0.678925308015323	KDM7A
chr7:clu_311_-	Success	8.10988439287303	7	0.0231826370654219	0.301912334712634	KDM7A
chr7:clu_312_-	Not enough valid samples	NA	NA	NA	NA	SLC37A3
chr7:clu_313_-	Success	1.61184288587538	5	0.665544057476979	0.841480013612411	MKRN1
chr7:clu_314_-	Success	0.188065020201861	2	0.82856083228865	0.922303116233716	BRAF
chr7:clu_315_-	Not enough valid samples	NA	NA	NA	NA	BRAF
chr7:clu_316_-	Success	3.77534343412202	1	0.00599872046229557	0.210530178654405	BRAF
chr7:clu_317_-	Success	1.87787891576738	1	0.0526259348899058	0.38035332088676	BRAF
chr7:clu_318_-	Success	0.699894304574798	2	0.496637793360148	0.765022863509318	BRAF
chr7:clu_319_-	Success	2.82534440823315	2	0.0592882339568342	0.399718060443207	KEL
chr7:clu_32_+	Not enough valid samples	NA	NA	NA	NA	NME8
chr7:clu_320_-	Success	3.09935021582987	3	0.102333198076602	0.473437518293053	KEL
chr7:clu_321_-	Success	3.04141040900578	1	0.0136502637644642	0.273242145884127	KEL
chr7:clu_322_-	Success	2.5194945837618	2	0.0805002826195597	0.436490421314946	KEL
chr7:clu_323_-	Success	1.12987122018939	1	0.132776142137922	0.507477736241433	KEL
chr7:clu_324_-	Success	0.0751639884258566	2	0.927591359608483	0.967653038548517	EZH2
chr7:clu_325_-	Success	2.11158659046043	2	0.121045763946031	0.495889294876287	EZH2
chr7:clu_326_-	Success	0.71431904647784	2	0.489525342332249	0.7605163544433	EZH2
chr7:clu_327_-	Success	2.12057596030712	3	0.236573957463667	0.599384754473167	EZH2
chr7:clu_328_-	Not enough valid samples	NA	NA	NA	NA	ZNF746
chr7:clu_329_-	Success	0.486795230599796	3	0.807641915756427	0.912167318295539	ZNF746
chr7:clu_33_+	Not enough valid samples	NA	NA	NA	NA	CDK13
chr7:clu_330_-	Success	0.163259724054114	1	0.56771578642558	0.796139699266808	ZNF746
chr7:clu_331_-	Not enough valid samples	NA	NA	NA	NA	KCNH2
chr7:clu_332_-	Success	0.414516344034809	1	0.362552386526188	0.69043416193552	RHEB
chr7:clu_333_-	Success	0.135432734581627	1	0.602751798351933	0.812190399046019	KMT2C
chr7:clu_334_-	Success	2.76773301004528	4	0.236629532927592	0.599384754473167	KMT2C
chr7:clu_335_-	Success	0.800466020300746	2	0.449119616482143	0.73560529728927	KMT2C
chr7:clu_336_-	Success	0.97357818331102	2	0.377729033386162	0.69701763732026	KMT2C
chr7:clu_337_-	Success	0.65337684664911	1	0.252983259036779	0.613110004022387	KMT2C
chr7:clu_338_-	Success	0.368698079572368	2	0.691634197422847	0.855254126146233	KMT2C
chr7:clu_339_-	Success	0.236820545183264	1	0.491316848503178	0.761453675048193	KMT2C
chr7:clu_34_+	Success	1.69688666618997	1	0.0654430235670317	0.41317296166169	MRPL32
chr7:clu_340_-	Success	0.760311648736604	2	0.467520702067456	0.747674638971321	KMT2C
chr7:clu_341_-	Not enough valid samples	NA	NA	NA	NA	NCAPG2
chr7:clu_342_-	Success	0.579690793833606	2	0.560071517361165	0.792860583871689	ESYT2
chr7:clu_35_+	Success	0.324034325521069	1	0.420804034630742	0.723398901810284	BLVRA
chr7:clu_36_+	Success	0.183118290393054	1	0.545062834752332	0.788150073867062	DBNL
chr7:clu_37_+	Success	0.903150365287047	3	0.613564786948883	0.81614597552472	YKT6
chr7:clu_38_+	Success	0.0537064398721441	1	0.743108980963417	0.881364158214913	OGDH
chr7:clu_39_+	Success	0.722724746925337	1	0.22925952555281	0.595352535492609	OGDH
chr7:clu_4_+	Success	7.64483987274238	2	0.000478506926016496	0.0827588803869864	TTYH3
chr7:clu_40_+	Success	0.140799465199507	2	0.868663491492491	0.940011938638317	OGDH
chr7:clu_41_+	Success	0.154996960716858	1	0.577683915415494	0.800907388148285	ZMIZ2
chr7:clu_42_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZMIZ2
chr7:clu_43_+	Not enough valid samples	NA	NA	NA	NA	ZMIZ2
chr7:clu_44_+	Success	3.85810305244115	3	0.0522558401617061	0.379993740991695	PPIA
chr7:clu_45_+	Success	4.53551694229418	4	0.0593482891188811	0.399718060443207	CCM2
chr7:clu_46_+	Success	1.43545725994483	2	0.238006508286054	0.599384754473167	CCM2
chr7:clu_47_+	Not enough valid samples	NA	NA	NA	NA	CCM2
chr7:clu_48_+	Success	3.17990302675253	9	0.703436867595751	0.861466551361992	UPP1
chr7:clu_49_+	Success	0.208161871031407	1	0.518777148952612	0.774311382272658	IKZF1
chr7:clu_5_+	Not enough valid samples	NA	NA	NA	NA	RNF216P1,RBAK-RBAKDN
chr7:clu_50_+	Success	3.8812351989942	4	0.100677101676529	0.472524985370567	IKZF1
chr7:clu_51_+	Success	0.689956586966787	2	0.501597844477266	0.767639336465376	IKZF1
chr7:clu_52_+	Success	0.476264996676775	1	0.329076144306041	0.670121684735654	IKZF1
chr7:clu_53_+	Success	0.393900763042296	1	0.374765724640665	0.695712714330235	GBAS
chr7:clu_54_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF736
chr7:clu_55_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF107
chr7:clu_56_+	Not enough valid samples	NA	NA	NA	NA	ZNF273
chr7:clu_57_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF273
chr7:clu_58_+	Success	2.73800432274788	2	0.0646993371342583	0.41317296166169	ZNF92
chr7:clu_59_+	Success	0.741705552492988	2	0.476300866239184	0.753484254164684	ASL
chr7:clu_6_+	Success	1.14899415929415	3	0.512906401279061	0.771851065597989	WIPI2
chr7:clu_60_+	Success	0.449712755851351	2	0.637811332884954	0.829432184529258	ASL
chr7:clu_61_+	Success	0.0917441822803085	1	0.668392377064547	0.84217616950594	RABGEF1
chr7:clu_62_+	Not enough valid samples	NA	NA	NA	NA	STAG3L4
chr7:clu_63_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AUTS2
chr7:clu_64_+	Not enough valid samples	NA	NA	NA	NA	AUTS2
chr7:clu_65_+	Success	1.53466484351014	3	0.381058932492982	0.697811821890778	SBDSP1
chr7:clu_66_+	Success	1.48563079234117	2	0.226359509787765	0.592265641019879	POM121
chr7:clu_67_+	Success	4.02779576078228	2	0.0178135520403622	0.288229887125224	GTF2IP4
chr7:clu_68_+	Success	0.434665162958282	1	0.351140769446798	0.681302936802608	NCF1B
chr7:clu_69_+	Success	1.81812087076287	2	0.162330504505625	0.538638480102083	WBSCR22
chr7:clu_7_+	Success	0.220830531932251	1	0.506321818295381	0.768299276517867	WIPI2
